,ID,N_VICTIMAS,FECHA,HH,TIPO_DE_CALLE,COMUNA,LATITUD,LONGITUD,VICTIMA,ACUSADO,AFECTADO_1,AFECTADO_2,FRANJA_HORA,GRAVEDAD
12995,LC-2020-0156093,1,2020-03-10,,AVENIDA,3,-34.608331400441,-58.405854674922,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,20.0,
12996,LC-2020-0156215,1,2020-03-11,,AVENIDA,10,-34.629421022968,-58.494228814328,MOTO,AUTO,MOTO,AUTO,0.0,
12997,LC-2020-0156220,1,2020-03-11,,CALLE,15,-34.586098570951,-58.44242654406,MOTO,AUTO,MOTO,AUTO,23.0,
12998,LC-2020-0156235,1,2020-03-11,,CALLE,12,-34.571825966509,-58.491869752092,MOTO,AUTO,MOTO,AUTO,0.0,
12999,LC-2020-0156788,1,2020-03-11,,AVENIDA,4,-34.63717738137,-58.386526432177,MOTO,AUTO,MOTO,AUTO,8.0,
13000,LC-2020-0156939,1,2020-03-11,,CALLE,7,-34.643567117676,-58.463037701192,,,,,9.0,
13001,LC-2020-0156993,1,2020-03-11,,,,,,TAXI,,TAXI,,9.0,
13002,LC-2020-0157072,1,2020-03-11,,AVENIDA,14,-34.569141331889,-58.415611991369,MOTO,CAMIONETA,MOTO,CAMIONETA,11.0,
13003,LC-2020-0157157,1,2020-03-11,,CALLE,5,-34.629203750372,-58.414763243103,MOTO,TRANSPORTE PUBLICO,MOTO,TRANSPORTE PUBLICO,10.0,
13004,LC-2020-0157199,1,2020-03-11,,AVENIDA,9,-34.653957713696,-58.519715786965,MOTO,,MOTO,,12.0,
13005,LC-2020-0157231,1,2020-03-11,,AVENIDA,14,-34.580386510245,-58.408431831721,PEATON,TAXI,PEATON,TAXI,9.0,GRAVE
13006,LC-2020-0157476,1,2020-03-11,,CALLE,1,-34.60612218787,-58.381690911484,MOTO,AUTO,MOTO,AUTO,12.0,
13007,LC-2020-0157482,1,2020-03-11,,CALLE,7,-34.628381277672,-58.473766909936,PEATON,,PEATON,,13.0,
13008,LC-2020-0157994,2,2020-03-11,,CALLE,4,-34.648948173529,-58.377133531396,PEATON,TRANSPORTE PUBLICO,PEATON,TRANSPORTE PUBLICO,16.0,
13009,LC-2020-0158137,1,2020-03-11,,GRAL PAZ,8,-34.705249717475,-58.462449526216,CAMIONETA,,CAMIONETA,,15.0,
13010,LC-2020-0158241,2,2020-03-11,,CALLE,4,-34.65163394795,-58.421197899596,AUTO,TRANSPORTE PUBLICO,AUTO,TRANSPORTE PUBLICO,0.0,
13011,LC-2020-0158392,1,2020-03-11,,AVENIDA,1,-34.591533957385,-58.37235479526,AUTO,CAMION,AUTO,CAMION,18.0,
13012,LC-2020-0158414,1,2020-03-11,,CALLE,7,-34.639143051148,-58.437458866508,,,,,13.0,
13013,LC-2020-0158492,1,2020-03-11,,CALLE,8,-34.686991219899,-58.465842434123,AUTO,TRANSPORTE PUBLICO,AUTO,TRANSPORTE PUBLICO,20.0,
13014,LC-2020-0158648,1,2020-03-11,,CALLE,15,-34.589609971382,-58.44506918951,MOTO,TAXI,MOTO,TAXI,20.0,
13015,LC-2020-0158369,1,2020-03-11,,,,,,PEATON,MOTO,PEATON,MOTO,18.0,
13016,LC-2020-0158812,1,2020-03-12,,CALLE,13,-34.559147051987,-58.449399322131,,,,,23.0,
13017,LC-2020-0159021,3,2020-03-12,,AVENIDA,1,-34.612914029874,-58.39153084615,,,,,7.0,
13018,LC-2020-0159164,1,2020-03-12,,CALLE,10,-34.626957722667,-58.475928989432,MOTO,,MOTO,,7.0,
13019,LC-2020-0159189,1,2020-03-12,,AVENIDA,3,-34.618458453893,-58.394048142488,MOTO,AUTO,MOTO,AUTO,8.0,
13020,LC-2020-0159491,2,2020-03-12,,CALLE,4,-34.640050773575,-58.414202992477,AUTO,TAXI,AUTO,TAXI,0.0,
13021,LC-2020-0159523,1,2020-03-12,,AVENIDA,7,-34.644467297755,-58.446098288908,,,,,9.0,
13022,LC-2020-0159663,1,2020-03-12,,CALLE,13,-34.557221797673,-58.446549943292,,,,,11.0,
13023,LC-2020-0159694,1,2020-03-12,,AVENIDA,9,-34.660130389544,-58.514199275599,,,,,11.0,
13024,LC-2020-0160015,1,2020-03-12,,GRAL PAZ,12,-34.540731307118,-58.480985943801,CAMION,,CAMION,,12.0,
13025,LC-2020-0160030,1,2020-03-12,,CALLE,13,-34.540530066282,-58.467722262235,MOTO,TRANSPORTE PUBLICO,MOTO,TRANSPORTE PUBLICO,12.0,
13026,LC-2020-0160090,1,2020-03-12,,AVENIDA,11,-34.616442680793,-58.477416785376,PEATON,AUTO,PEATON,AUTO,12.0,
13027,LC-2020-0160243,1,2020-03-12,,AVENIDA,2,-34.599673313703,-58.394399397877,MOTO,,MOTO,,12.0,
13028,LC-2020-0160529,1,2020-03-12,,CALLE,11,-34.600824774766,-58.477498541366,,,,,13.0,
13029,LC-2020-0160592,1,2020-03-12,,CALLE,3,-34.605418350624,-58.405265528121,PEATON,MOTO,PEATON,MOTO,13.0,
13030,LC-2020-0160819,1,2020-03-12,,CALLE,7,-34.638869550625,-58.43732921036,MOTO,MOTO,MOTO,MOTO,17.0,
13031,LC-2020-0160832,1,2020-03-12,,AVENIDA,12,-34.553490154033,-58.489353099715,MOTO,CAMIONETA,MOTO,CAMIONETA,16.0,
13032,LC-2020-0160864,1,2020-03-12,,AVENIDA,15,-34.577994616402,-58.472147928724,MOTO,MOTO,MOTO,MOTO,17.0,
13033,LC-2020-0160912,1,2020-03-12,,AVENIDA,6,-34.626997305138,-58.426757543126,TRANSPORTE PUBLICO,,TRANSPORTE PUBLICO,,15.0,
13034,LC-2020-0160939,1,2020-03-12,,AVENIDA,5,-34.639106822362,-58.417088833423,PEATON,,PEATON,,17.0,
13035,LC-2020-0160978,2,2020-03-12,,,,,,MOTO,,MOTO,,16.0,
13036,LC-2020-0160998,1,2020-03-12,,CALLE,2,-34.594920486017,-58.392058029967,MOVIL,MOTO,MOVIL,MOTO,16.0,
13037,LC-2020-0161107,1,2020-03-12,,AVENIDA,1,-34.599226955664,-58.385475358428,PEATON,MOTO,PEATON,MOTO,18.0,
13038,LC-2020-0161162,1,2020-03-12,,AVENIDA,1,-34.627116849203,-58.387185121365,PEATON,TAXI,PEATON,TAXI,14.0,
13039,LC-2020-0161256,1,2020-03-12,,CALLE,15,-34.599989354371,-58.47296518239,AUTO,CAMIONETA,AUTO,CAMIONETA,17.0,
13040,LC-2020-0161490,1,2020-03-12,,AVENIDA,1,-34.626083225337,-58.379012811518,PEATON,MOTO,PEATON,MOTO,14.0,
13041,LC-2020-0161498,1,2020-03-12,,CALLE,11,-34.610222750135,-58.482276951729,PEATON,TRANSPORTE PUBLICO,PEATON,TRANSPORTE PUBLICO,18.0,
13042,LC-2020-0161512,1,2020-03-12,,AVENIDA,5,-34.603468300939,-58.418033936188,MOTO,MOTO,MOTO,MOTO,20.0,
13043,LC-2020-0161516,1,2020-03-12,,AVENIDA,9,-34.65692943249,-58.50699717894,PEATON,MOVIL,PEATON,MOVIL,0.0,
13044,LC-2020-0161641,1,2020-03-13,,CALLE,2,-34.593905500398,-58.411867795838,PEATON,TAXI,PEATON,TAXI,21.0,
13045,LC-2020-0161748,1,2020-03-13,,AVENIDA,4,-34.628332282366,-58.365994189995,PEATON,TRANSPORTE PUBLICO,PEATON,TRANSPORTE PUBLICO,1.0,
13046,LC-2020-0162139,1,2020-03-13,,CALLE,11,-34.597108094147,-58.511635823777,PEATON,,PEATON,,8.0,
13047,LC-2020-0162423,1,2020-03-13,,CALLE,1,-34.609298817813,-58.376336825543,PEATON,TRANSPORTE PUBLICO,PEATON,TRANSPORTE PUBLICO,9.0,
13048,LC-2020-0162541,1,2020-03-13,,AVENIDA,11,-34.606914226716,-58.485158051252,,,,,9.0,
13049,LC-2020-0162865,1,2020-03-13,,AVENIDA,1,-34.600435072012,-58.368635813324,,,,,10.0,
13050,LC-2020-0162911,1,2020-03-13,,AVENIDA,4,-34.652321581462,-58.375854155014,MOTO,AUTO,MOTO,AUTO,12.0,
13051,LC-2020-0163104,1,2020-03-13,,AVENIDA,1,-34.60936956243,-58.390496180841,PEATON,TAXI,PEATON,TAXI,13.0,GRAVE
13052,LC-2020-0163157,1,2020-03-13,,CALLE,14,-34.578380895797,-58.41063970585,PEATON,TAXI,PEATON,TAXI,19.0,
13053,LC-2020-0163172,1,2020-03-13,,CALLE,10,-34.636029259938,-58.472838307026,AUTO,,AUTO,,14.0,
13054,LC-2020-0163384,1,2020-03-13,,AVENIDA,14,-34.567391415133,-58.4301769755,TAXI,AUTO,TAXI,AUTO,17.0,
13055,LC-2020-0163386,1,2020-03-13,,AVENIDA,11,-34.623514752826,-58.482605435108,PEATON,AUTO,PEATON,AUTO,12.0,
13056,LC-2020-0163411,1,2020-03-13,,CALLE,3,-34.612108350392,-58.398169307039,PEATON,MOTO,PEATON,MOTO,13.0,
13057,LC-2020-0163509,1,2020-03-13,,CALLE,6,-34.618709710597,-58.441149192764,PEATON,AUTO,PEATON,AUTO,14.0,
13058,LC-2020-0163537,1,2020-03-13,,,,,,MOTO,AUTO,MOTO,AUTO,14.0,
13059,LC-2020-0163749,1,2020-03-13,,AVENIDA,1,-34.598436401596,-58.368120715331,,,,,18.0,
13060,LC-2020-0163879,1,2020-03-13,,GRAL PAZ,9,-34.658451412775,-58.523358103403,AUTO,AUTO,AUTO,AUTO,18.0,
13061,LC-2020-0163978,1,2020-03-13,,CALLE,4,-34.637638886782,-58.401851919104,MOTO,AUTO,MOTO,AUTO,14.0,
13062,LC-2020-0163995,1,2020-03-13,,AVENIDA,9,-34.652762037772,-58.517143590713,AUTO,AUTO,AUTO,AUTO,12.0,
13063,LC-2020-0164158,1,2020-03-13,,CALLE,8,-34.668403560141,-58.482479580973,PEATON,AUTO,PEATON,AUTO,13.0,
13064,LC-2020-0164253,2,2020-03-13,,,,,,MOTO,,MOTO,,20.0,
13065,LC-2020-0164346,1,2020-03-13,,CALLE,8,-34.659281410306,-58.468965551546,,TRANSPORTE PUBLICO,,TRANSPORTE PUBLICO,20.0,
13066,LC-2020-0164496,1,2020-03-14,,AVENIDA,8,-34.653034070295,-58.441777796229,MOTO,AUTO,MOTO,AUTO,23.0,
13067,LC-2020-0164611,1,2020-03-14,,AVENIDA,1,-34.598436401596,-58.368120715331,MOTO,CAMION,MOTO,CAMION,0.0,
13068,LC-2020-0164690,1,2020-03-14,,AVENIDA,6,-34.608797848181,-58.438860179679,MOTO,TAXI,MOTO,TAXI,7.0,
13069,LC-2020-0164839,2,2020-03-14,,AVENIDA,9,-34.660535444349,-58.514911761647,MOTO,CAMIONETA,MOTO,CAMIONETA,9.0,
13070,LC-2020-0165015,1,2020-03-14,,AVENIDA,4,-34.637373216344,-58.369674322382,PEATON,,PEATON,,14.0,
13071,LC-2020-0165043,1,2020-03-14,,CALLE,11,-34.60933444927,-58.469350520216,,,,,13.0,
13072,LC-2020-0165154,1,2020-03-14,,CALLE,15,-34.585550716662,-58.48808578659,AUTO,AUTO,AUTO,AUTO,14.0,
13073,LC-2020-0165225,1,2020-03-14,,AVENIDA,2,-34.586546758711,-58.398246709845,PEATON,MOTO,PEATON,MOTO,15.0,
13074,LC-2020-0165288,1,2020-03-14,,AVENIDA,4,-34.629670576626,-58.408139412923,AUTO,,AUTO,,16.0,
13075,LC-2020-0165381,2,2020-03-14,,CALLE,5,-34.623990232092,-58.421735226282,AUTO,,AUTO,,18.0,
13076,LC-2020-0165425,1,2020-03-14,,AVENIDA,10,-34.629501946756,-58.483691040146,PEATON,CAMIONETA,PEATON,CAMIONETA,18.0,
13077,LC-2020-0165512,1,2020-03-14,,CALLE,13,-34.566785079276,-58.455434166775,PEATON,,PEATON,,20.0,
13078,LC-2020-0165513,1,2020-03-14,,CALLE,15,-34.606033324549,-58.443829791815,PEATON,AUTO,PEATON,AUTO,20.0,
13079,LC-2020-0165605,1,2020-03-14,,AVENIDA,1,-34.600286487553,-58.381997069239,AUTO,AUTO,AUTO,AUTO,22.0,
13080,LC-2020-0165618,1,2020-03-15,,CALLE,12,-34.574682039143,-58.47350142305,MOTO,,MOTO,,22.0,
13081,LC-2020-0165693,1,2020-03-15,,CALLE,15,-34.60111373073,-58.472209451881,PEATON,,PEATON,,0.0,
13082,LC-2020-0165783,1,2020-03-15,,AVENIDA,14,-34.570822981848,-58.424077262795,AUTO,AUTO,AUTO,AUTO,1.0,
13083,LC-2020-0165953,1,2020-03-15,,AVENIDA,4,-34.629468410223,-58.36484042532,MOTO,,MOTO,,6.0,
13084,LC-2020-0166050,1,2020-03-15,,CALLE,1,-34.614449171963,-58.381653308899,PEATON,AUTO,PEATON,AUTO,13.0,
13085,LC-2020-0166055,1,2020-03-15,,,7,-34.649381,-58.438101,AUTO,,AUTO,,5.0,
13086,LC-2020-0166098,1,2020-03-15,,AVENIDA,4,-34.642114819539,-58.380915812162,AUTO,AUTO,AUTO,AUTO,16.0,
13087,LC-2020-0166100,1,2020-03-15,,AVENIDA,1,-34.60373898087,-58.382209281858,MOTO,AUTO,MOTO,AUTO,9.0,
13088,LC-2020-0166235,1,2020-03-15,,,,,,AUTO,AUTO,AUTO,AUTO,11.0,
13089,LC-2020-0166287,1,2020-03-15,,CALLE,9,-34.650101734793,-58.526943997723,AUTO,AUTO,AUTO,AUTO,15.0,
13090,LC-2020-0166467,1,2020-03-15,,AVENIDA,8,-34.664667112144,-58.470162016331,TAXI,,TAXI,,17.0,
13091,LC-2020-0166509,1,2020-03-15,,CALLE,11,-34.60933444927,-58.469350520216,AUTO,AUTO,AUTO,AUTO,20.0,
13092,LC-2020-0166766,1,2020-03-15,,,2,-34.597048,-58.398875,AUTO,AUTO,AUTO,AUTO,21.0,
13093,LC-2020-0166945,1,2020-03-16,,CALLE,15,-34.596614392847,-58.438352781119,TAXI,AUTO,TAXI,AUTO,21.0,
13094,LC-2020-0166953,1,2020-03-16,,AVENIDA,7,-34.63079209893,-58.451379803769,MOTO,,MOTO,,1.0,
13095,LC-2020-0166972,1,2020-03-16,,AVENIDA,3,-34.623987209139,-58.391434573837,PEATON,TAXI,PEATON,TAXI,22.0,
13096,LC-2020-0167227,1,2020-03-16,,AVENIDA,9,-34.654900300306,-58.475510095252,MOTO,AUTO,MOTO,AUTO,16.0,
13097,LC-2020-0167689,1,2020-03-16,,CALLE,7,-34.631534530011,-58.427208545638,AUTO,AUTO,AUTO,AUTO,19.0,
13098,LC-2020-0167829,1,2020-03-16,,AVENIDA,7,-34.650805973231,-58.440749277674,MOTO,,MOTO,,11.0,
13099,LC-2020-0168048,1,2020-03-16,,AVENIDA,1,-34.617653238781,-58.381136675759,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,12.0,
13100,LC-2020-0168365,1,2020-03-16,,CALLE,10,-34.617468742367,-58.4955975514,MOTO,AUTO,MOTO,AUTO,13.0,
13101,LC-2020-0168500,1,2020-03-16,,CALLE,7,-34.633325455602,-58.43743604824,TAXI,AUTO,TAXI,AUTO,14.0,
13102,LC-2020-0168519,1,2020-03-16,,AVENIDA,10,-34.61646773018,-58.528301662617,MOTO,,MOTO,,14.0,
13103,LC-2020-0168555,1,2020-03-16,,CALLE,7,-34.635298769401,-58.470669523405,MOTO,CAMIONETA,MOTO,CAMIONETA,15.0,
13104,LC-2020-0168559,2,2020-03-16,,AVENIDA,5,-34.625436235603,-58.416101386509,MIXTO,AUTO,MIXTO,AUTO,15.0,
13105,LC-2020-0168737,1,2020-03-16,,AVENIDA,2,-34.595824269206,-58.402825196249,PEATON,AUTO,PEATON,AUTO,16.0,
13106,LC-2020-0168756,1,2020-03-16,,CALLE,3,-34.60183884901,-58.404805047244,MOTO,AUTO,MOTO,AUTO,16.0,
13107,LC-2020-0168892,1,2020-03-16,,CALLE,1,-34.618580464466,-58.38298135072,PEATON,AUTO,PEATON,AUTO,18.0,GRAVE
13108,LC-2020-0168895,1,2020-03-16,,GRAL PAZ,9,-34.642978613513,-58.528877732114,MOTO,CAMIONETA,MOTO,CAMIONETA,18.0,
13109,LC-2020-0168974,2,2020-03-16,,CALLE,8,-34.667371799581,-58.490324686682,MOTO,,MOTO,,17.0,
13110,LC-2020-0169137,1,2020-03-16,,AVENIDA,1,-34.613433667124,-58.386078538811,MOTO,TAXI,MOTO,TAXI,17.0,
13111,LC-2020-0169307,1,2020-03-16,,AVENIDA,1,-34.603910752664,-58.38513627642,TRANSPORTE PUBLICO,MOTO,TRANSPORTE PUBLICO,MOTO,21.0,
13112,LC-2020-0169354,1,2020-03-17,,AVENIDA,11,-34.624229093109,-58.481786703408,,,,,23.0,
13113,LC-2020-0169449,2,2020-03-17,,AUTOPISTA,1,-34.631395534548,-58.379121902127,PEATON,CAMION,PEATON,CAMION,0.0,
13114,LC-2020-0169476,1,2020-03-17,,AVENIDA,10,-34.633941359598,-58.482379630204,MOTO,,MOTO,,3.0,
13115,LC-2020-0169497,1,2020-03-17,,AVENIDA,9,-34.667960525134,-58.49360722666,PEATON,,PEATON,,4.0,
13116,LC-2020-0169584,1,2020-03-17,,AVENIDA,1,-34.622523507904,-58.391029830828,PEATON,MOTO,PEATON,MOTO,6.0,
13117,LC-2020-0170013,1,2020-03-17,,AVENIDA,12,-34.575292454652,-58.500691388448,MOTO,AUTO,MOTO,AUTO,10.0,
13118,LC-2020-0170161,1,2020-03-17,,CALLE,15,-34.596330929855,-58.429007800204,MONOPATIN,,MONOPATIN,,12.0,
13119,LC-2020-0170246,1,2020-03-17,,AVENIDA,1,-34.602560363942,-58.381885820251,TAXI,AUTO,TAXI,AUTO,13.0,
13120,LC-2020-0170251,1,2020-03-17,,AVENIDA,12,-34.586680367851,-58.502845617093,PEATON,AUTO,PEATON,AUTO,17.0,
13121,LC-2020-0170294,1,2020-03-17,,AVENIDA,1,-34.618713037178,-58.381402509025,AUTO,AUTO,AUTO,AUTO,11.0,
13122,LC-2020-0170344,1,2020-03-17,,AVENIDA,4,-34.650263672468,-58.405229602237,AUTO,AUTO,AUTO,AUTO,13.0,
13123,LC-2020-0170356,1,2020-03-17,,AUTOPISTA,8,-34.684544562337,-58.482674264957,MOTO,AUTO,MOTO,AUTO,6.0,
13124,LC-2020-0170464,1,2020-03-17,,AVENIDA,14,-34.569008891598,-58.409458451651,MOTO,AUTO,MOTO,AUTO,12.0,
13125,LC-2020-0170509,1,2020-03-17,,CALLE,12,-34.55125001324,-58.491308363643,AUTO,AUTO,AUTO,AUTO,14.0,
13126,LC-2020-0170518,1,2020-03-17,,AVENIDA,5,-34.615783915547,-58.418473513967,,,,,11.0,
13127,LC-2020-0170569,1,2020-03-17,,CALLE,9,-34.655564201386,-58.478996518365,MOTO,CAMION,MOTO,CAMION,15.0,
13128,LC-2020-0170637,1,2020-03-17,,AVENIDA,7,-34.627220372495,-58.42703088272,AUTO,AUTO,AUTO,AUTO,15.0,
13129,LC-2020-0170699,1,2020-03-17,,CALLE,3,-34.608764097594,-58.404673708111,PEATON,CAMIONETA,PEATON,CAMIONETA,14.0,
13130,LC-2020-0170773,1,2020-03-17,,AVENIDA,4,-34.642580387978,-58.422878848292,PEATON,AUTO,PEATON,AUTO,16.0,
13131,LC-2020-0170869,1,2020-03-17,,CALLE,14,-34.578174116454,-58.433653364207,MOTO,AUTO,MOTO,AUTO,19.0,
13132,LC-2020-0171025,2,2020-03-17,,AVENIDA,13,-34.562036108595,-58.456694222976,CAMIONETA,TRANSPORTE PUBLICO,CAMIONETA,TRANSPORTE PUBLICO,18.0,
13133,LC-2020-0171033,1,2020-03-17,,AVENIDA,13,-34.562036108595,-58.456694222976,,,,,17.0,
13134,LC-2020-0171047,1,2020-03-17,,CALLE,1,-34.602691480739,-58.385201464676,PEATON,MOVIL,PEATON,MOVIL,20.0,
13135,LC-2020-0171213,1,2020-03-17,,AVENIDA,4,-34.641561432939,-58.393805983191,MOTO,AUTO,MOTO,AUTO,17.0,
13136,LC-2020-0169622,1,2020-03-17,,,,,,MOTO,OBJETO FIJO,MOTO,OBJETO FIJO,6.0,GRAVE
13137,LC-2020-0169921,1,2020-03-17,,,,,,AUTO,AUTO,AUTO,AUTO,12.0,
13138,LC-2020-0171614,2,2020-03-18,,AVENIDA,9,-34.654796980431,-58.48265523926,MOTO,TRANSPORTE PUBLICO,MOTO,TRANSPORTE PUBLICO,8.0,
13139,LC-2020-0171697,1,2020-03-18,,CALLE,9,-34.652154277347,-58.501269813766,PEATON,AUTO,PEATON,AUTO,9.0,GRAVE
13140,LC-2020-0171748,1,2020-03-18,,AVENIDA,2,-34.592541387059,-58.405810459883,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,10.0,GRAVE
13141,LC-2020-0172036,1,2020-03-18,,CALLE,3,-34.625764894762,-58.405603880723,,,,,12.0,
13142,LC-2020-0172104,1,2020-03-18,,CALLE,3,-34.612348991845,-58.404352880613,MOTO,AUTO,MOTO,AUTO,10.0,
13143,LC-2020-0172129,1,2020-03-18,,GRAL PAZ,8,-34.705249717475,-58.462449526216,,TRANSPORTE PUBLICO,,TRANSPORTE PUBLICO,9.0,
13144,LC-2020-0172144,1,2020-03-18,,AVENIDA,6,-34.625715947475,-58.434688536996,,,,,12.0,
13145,LC-2020-0172440,2,2020-03-18,,GRAL PAZ,9,-34.662524884133,-58.518399307019,MOTO,CAMIONETA,MOTO,CAMIONETA,15.0,GRAVE
13146,LC-2020-0172442,1,2020-03-18,,CALLE,5,-34.605851420988,-58.416042867129,MOTO,,MOTO,,16.0,
13147,LC-2020-0172515,1,2020-03-18,,AVENIDA,1,-34.622149537067,-58.380998330204,MOTO,AUTO,MOTO,AUTO,16.0,
13148,LC-2020-0172734,2,2020-03-18,,AVENIDA,4,-34.647826791103,-58.428428391879,MOTO,AUTO,MOTO,AUTO,16.0,
13149,LC-2020-0172899,1,2020-03-18,,AVENIDA,7,-34.642319487651,-58.459423804781,PEATON,AUTO,PEATON,AUTO,18.0,
13150,LC-2020-0172937,1,2020-03-18,,AVENIDA,3,-34.610210945087,-58.40964809542,MOTO,,MOTO,,14.0,
13151,LC-2020-0172965,1,2020-03-18,,AVENIDA,3,-34.607985670074,-58.392036822337,MOTO,AUTO,MOTO,AUTO,21.0,
13152,LC-2020-0173200,1,2020-03-19,,CALLE,1,-34.611736322782,-58.379057466372,MOTO,TAXI,MOTO,TAXI,1.0,
13153,LC-2020-0173530,1,2020-03-19,,AVENIDA,11,-34.603864085091,-58.524952634555,PEATON,,PEATON,,9.0,
13154,LC-2020-0173611,1,2020-03-19,,AVENIDA,4,-34.633668702222,-58.359857505881,AUTO,AUTO,AUTO,AUTO,6.0,
13155,LC-2020-0173631,2,2020-03-19,,CALLE,4,-34.646862215356,-58.406525415419,TAXI,CAMIONETA,TAXI,CAMIONETA,9.0,
13156,LC-2020-0173928,1,2020-03-19,,AVENIDA,9,-34.659594241218,-58.471718840537,MOTO,AUTO,MOTO,AUTO,10.0,
13157,LC-2020-0174028,1,2020-03-19,,CALLE,3,-34.605065178225,-58.402338623089,PEATON,AUTO,PEATON,AUTO,0.0,
13158,LC-2020-0174113,1,2020-03-19,,AUTOPISTA,1,-34.62150748925,-58.366071371801,MOTO,,MOTO,,9.0,
13159,LC-2020-0174143,1,2020-03-19,,AVENIDA,1,-34.618086,-58.381245,MOTO,OBJETO FIJO,MOTO,OBJETO FIJO,14.0,
13160,LC-2020-0174469,1,2020-03-19,,AVENIDA,11,-34.604504928832,-58.458824507606,PEATON,,PEATON,,17.0,
13161,LC-2020-0174675,1,2020-03-19,,CALLE,1,-34.597928760519,-58.380151307679,MOTO,CAMIONETA,MOTO,CAMIONETA,16.0,
13162,LC-2020-0174751,1,2020-03-19,,,,,,MOTO,AUTO,MOTO,AUTO,17.0,
13163,LC-2020-0174949,1,2020-03-20,,CALLE,5,-34.620135422448,-58.41792597398,MOTO,,MOTO,,23.0,
13164,LC-2020-0175527,1,2020-03-20,,AVENIDA,5,-34.620859451074,-58.415095460835,PEATON,,PEATON,,13.0,
13165,LC-2020-0175754,1,2020-03-20,,AVENIDA,13,-34.550998834818,-58.471863903302,AUTO,,AUTO,,18.0,
13166,LC-2020-0177206,1,2020-03-20,,,,,,MOTO,OBJETO FIJO,MOTO,OBJETO FIJO,21.0,
13167,LC-2020-0176371,1,2020-03-21,,AVENIDA,3,-34.604532807459,-58.396782679965,AUTO,AUTO,AUTO,AUTO,14.0,
13168,LC-2020-0176572,2,2020-03-21,,GRAL PAZ,9,-34.662524884133,-58.518399307019,MOTO,CAMIONETA,MOTO,CAMIONETA,15.0,GRAVE
13169,LC-2020-0177235,1,2020-03-22,,CALLE,1,-34.615078581951,-58.377487799159,MOTO,AUTO,MOTO,AUTO,18.0,
13170,LC-2020-0177589,1,2020-03-23,,AVENIDA,6,-34.621727936809,-58.444353243636,AUTO,,AUTO,,9.0,
13171,LC-2020-0177719,1,2020-03-23,,AVENIDA,7,-34.625630017027,-58.45403182855,MOTO,,MOTO,,10.0,
13172,LC-2020-0178036,1,2020-03-23,,CALLE,13,-34.563337458309,-58.466953092277,,,,,21.0,
13173,LC-2020-0178255,1,2020-03-24,,GRAL PAZ,11,-34.60889441153,-58.527329719274,MOTO,OBJETO FIJO,MOTO,OBJETO FIJO,5.0,
13174,LC-2020-0179363,1,2020-03-25,,AVENIDA,1,-34.598416724897,-58.371484166735,MOTO,AUTO,MOTO,AUTO,13.0,
13175,LC-2020-0179532,1,2020-03-25,,,1,-34.627587,-58.381112,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,16.0,
13176,LC-2020-0180037,1,2020-03-26,,,,,,MOTO,AUTO,MOTO,AUTO,9.0,
13177,LC-2020-0180513,1,2020-03-26,,CALLE,1,-34.618534460221,-58.38147108999,MOTO,AUTO,MOTO,AUTO,17.0,
13178,LC-2020-0180855,4,2020-03-27,,AVENIDA,4,-34.649702127573,-58.416446667651,,,,,5.0,
13179,LC-2020-0181116,5,2020-03-27,,AVENIDA,13,-34.55788690834,-58.467181635943,MOVIL,CAMION,MOVIL,CAMION,12.0,
13180,LC-2020-0182115,1,2020-03-28,,AVENIDA,10,-34.636993125926,-58.478545024306,MOTO,,MOTO,,14.0,
13181,LC-2020-0182141,2,2020-03-28,,CALLE,14,-34.580349396187,-58.431960469427,MOTO,,MOTO,,13.0,
13182,LC-2020-0183124,2,2020-03-29,,AVENIDA,4,-34.629326967998,-58.390928514258,,,,,14.0,
13183,LC-2020-0183611,1,2020-03-30,,GRAL PAZ,11,-34.591717212494,-58.519256425625,CAMIONETA,CAMIONETA,CAMIONETA,CAMIONETA,9.0,
13184,LC-2020-0183801,1,2020-03-30,,CALLE,2,-34.589351723354,-58.408080470119,MOTO,AUTO,MOTO,AUTO,12.0,
13185,LC-2020-0183986,1,2020-03-30,,CALLE,3,-34.603422747205,-58.402220700912,MOTO,TRANSPORTE PUBLICO,MOTO,TRANSPORTE PUBLICO,16.0,
13186,LC-2020-0184074,1,2020-03-30,,AVENIDA,7,-34.636655295892,-58.445877439067,AUTO,,AUTO,,17.0,
13187,LC-2020-0184161,1,2020-03-30,,AVENIDA,11,-34.620496724202,-58.474189447735,MOTO,CAMIONETA,MOTO,CAMIONETA,20.0,
13188,LC-2020-0184745,1,2020-03-31,,CALLE,13,-34.55451868538,-58.46638409107,MOTO,MOVIL,MOTO,MOVIL,22.0,
13189,LC-2020-0185173,1,2020-03-31,,CALLE,1,-34.623486075823,-58.377086681431,MOTO,TAXI,MOTO,TAXI,22.0,GRAVE
